Dealership,Address,Phone,Year,Make Model,Vehicle Odometer,Vehicle VIN,Amount,Bid Type,Auction Date
,,,2013,INFINITI G37 4X2 JOURNEY,39653,JN1CV6AP8DM714408,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23696,JN1CV6EKXDM923857,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 BASE,19827,JN1CV6FE8CM202380,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23442,JN1CV6EK4DM900834,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 BASE,16467,JN1CV6FE5CM203518,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 BASE,25720,JN1CV6FEXCM200937,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 IPL,25245,JN1CV6EKXDM900112,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 SPORT,28274,JN1CV6EK7DM920348,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 JOURNEY,30993,JN1CV6AP3CM936403,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 JOURNEY,30993,JN1CV6AP3CM936403,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
EUROPEAN MOTORS GROUP,,
,,,2012,INFINITI G37 4X2 JOURNEY,34992,JN1CV6AP1CM625505,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,42614,JN1CV6AP6CM931129,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,49967,JN1CV6EK8DM920150,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,49967,JN1CV6EK8DM920150,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,34992,JN1CV6AP1CM625505,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 JOURNEY,42614,JN1CV6AP6CM931129,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,49967,JN1CV6EK8DM920150,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,49967,JN1CV6EK8DM920150,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
GLOBAL MOTOR SPORTS INC,,
,,,2013,INFINITI JX35 FWD,38879,5N1AL0MN6DC315208,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 FWD,28213,5N1AL0MN7DC321342,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 FWD,38512,5N1AL0MN2DC337920,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 FWD,34504,5N1AL0MNXDC337809,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 FWD,34504,5N1AL0MNXDC337809,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 FWD,38879,5N1AL0MN6DC315208,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 FWD,28213,5N1AL0MN7DC321342,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 FWD,38512,5N1AL0MN2DC337920,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 FWD,34504,5N1AL0MNXDC337809,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 FWD,34504,5N1AL0MNXDC337809,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
CERRITOS INFINITI INC,,
,,,2013,INFINITI JX35 FWD,38879,5N1AL0MN6DC315208,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,30103,JN1CV6EK3DM921352,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23607,JN1CV6AP6DM724600,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 FWD,38879,5N1AL0MN6DC315208,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,30103,JN1CV6EK3DM921352,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23607,JN1CV6AP6DM724600,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
"AUSTIN EAUTOS, INC.",,
,,,2012,INFINITI G37 4X2 JOURNEY,53172,JN1CV6AP5CM933860,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,18991,JN1BV7AP3EM682809,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,22765,JN1CV6AP7DM724394,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,22765,JN1CV6AP7DM724394,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2015,INFINITI Q50 4X2 V6,9735,JN1BV7AP3FM345767,,Bid,2/24/2016 5:47:31 PM
,,,2015,INFINITI Q50 4X2 V6,9735,JN1BV7AP3FM345767,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,29543,JN1BV7AP9EM683351,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,29135,JN1BV7AP0EM681570,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,29135,JN1BV7AP0EM681570,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19102,JN1CV6AP2DM725954,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19102,JN1CV6AP2DM725954,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,18588,JN1BV7APXEM672648,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,20343,JN1BV7AP6EM681315,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G25 4X2 JOURNEY,43270,JN1DV6AP6CM812937,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,6579,JN1BV7APXEM690339,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,37435,JN1CV6AP1DM300046,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,24108,JN1BV7AP0EM675736,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,22879,JN1BV7AP5EM678924,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,22879,JN1BV7AP5EM678924,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,20402,JN1BV7AP1EM683781,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,20402,JN1BV7AP1EM683781,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,21967,JN1CV6AP3DM712193,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23696,JN1CV6EKXDM923857,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,16246,JN1BV7AP4EM682382,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,12220,JN1BV7AP3EM683166,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,12220,JN1BV7AP3EM683166,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,17237,JN1BV7AP2EM684132,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,24724,JN1BV7AP5EM684013,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI FX37 4X2,36842,JN8CS1MU2DM140497,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,22631,JN1BV7AP1EM677222,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,22631,JN1BV7AP1EM677222,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,42614,JN1CV6AP6CM931129,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,42614,JN1CV6AP6CM931129,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,20167,JN1BV7AP9EM682166,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,31462,JN1CV6AP5DM300065,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,18377,JN1BV7AP9EM674925,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,20211,JN1BV7AP2EM678802,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,20211,JN1BV7AP2EM678802,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,53172,JN1CV6AP5CM933860,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,18991,JN1BV7AP3EM682809,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,22765,JN1CV6AP7DM724394,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,22765,JN1CV6AP7DM724394,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2015,INFINITI Q50 4X2 V6,9735,JN1BV7AP3FM345767,,Bid,2/24/2016 6:09:09 PM
,,,2015,INFINITI Q50 4X2 V6,9735,JN1BV7AP3FM345767,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,29543,JN1BV7AP9EM683351,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,29135,JN1BV7AP0EM681570,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,29135,JN1BV7AP0EM681570,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19102,JN1CV6AP2DM725954,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19102,JN1CV6AP2DM725954,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,18588,JN1BV7APXEM672648,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,20343,JN1BV7AP6EM681315,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G25 4X2 JOURNEY,43270,JN1DV6AP6CM812937,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,6579,JN1BV7APXEM690339,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,37435,JN1CV6AP1DM300046,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,24108,JN1BV7AP0EM675736,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,22879,JN1BV7AP5EM678924,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,22879,JN1BV7AP5EM678924,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,20402,JN1BV7AP1EM683781,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,20402,JN1BV7AP1EM683781,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,21967,JN1CV6AP3DM712193,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23696,JN1CV6EKXDM923857,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,16246,JN1BV7AP4EM682382,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,12220,JN1BV7AP3EM683166,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,12220,JN1BV7AP3EM683166,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,17237,JN1BV7AP2EM684132,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,24724,JN1BV7AP5EM684013,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI FX37 4X2,36842,JN8CS1MU2DM140497,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,22631,JN1BV7AP1EM677222,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,22631,JN1BV7AP1EM677222,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 JOURNEY,42614,JN1CV6AP6CM931129,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 JOURNEY,42614,JN1CV6AP6CM931129,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,20167,JN1BV7AP9EM682166,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,31462,JN1CV6AP5DM300065,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,18377,JN1BV7AP9EM674925,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,20211,JN1BV7AP2EM678802,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,20211,JN1BV7AP2EM678802,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
ORANGE COAST INFINITI,,
,,,2014,INFINITI Q50 4X2 V6,20531,JN1BV7APXEM682631,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,31848,JN1BV7AP6EM674963,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,27285,JN1BV7APXEM684203,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI QX60 FWD 4C HYBRID,21109,5N1CL0MN5EC507813,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,20531,JN1BV7APXEM682631,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,31848,JN1BV7AP6EM674963,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,27285,JN1BV7APXEM684203,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI QX60 FWD 4C HYBRID,21109,5N1CL0MN5EC507813,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
A & M MOTORCARS,,
,,,2013,INFINITI G37 4X2 JOURNEY,8791,JN1CV6AP9DM724400,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,27458,JN1CV6AP1DM301360,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,32099,JN1CV6AP4DM300137,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,17032,JN1CV6AP1DM725007,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,37435,JN1CV6AP1DM300046,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,21967,JN1CV6AP3DM712193,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,31066,JN1CV6AP8DM711069,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,21862,JN1CV6AP2DM711519,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,8791,JN1CV6AP9DM724400,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,27458,JN1CV6AP1DM301360,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,32099,JN1CV6AP4DM300137,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,17032,JN1CV6AP1DM725007,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,37435,JN1CV6AP1DM300046,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,21967,JN1CV6AP3DM712193,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,31066,JN1CV6AP8DM711069,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,21862,JN1CV6AP2DM711519,,Bid,2/24/2016 6:09:09 PM
HOEHN INFINITI,,
,,,2013,INFINITI M37 4X2,28044,JN1BY1AP5DM511272,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI M37 4X2,43341,JN1BY1AP2DM510953,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI M37 4X2,28044,JN1BY1AP5DM511272,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI M37 4X2,43341,JN1BY1AP2DM510953,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
DRIVERSSELECT,,
,,,2014,INFINITI Q50 4X2 V6,18991,JN1BV7AP3EM682809,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,18991,JN1BV7AP3EM682809,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,6579,JN1BV7APXEM690339,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,24108,JN1BV7AP0EM675736,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,24108,JN1BV7AP0EM675736,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,18991,JN1BV7AP3EM682809,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,18991,JN1BV7AP3EM682809,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,6579,JN1BV7APXEM690339,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
